bundle_code,bundle_tariff_code,bundle_family_code,bundle_name_legacy,valid_from_legacy
0464,3345,05,KOLOR WL SR+CZESANIE,20251210
0465,3337,05,PAKIET  PAN,20251210
0466,3344,05,KOLOR WL KR+ CZESANIE,20251210
0467,3346,05,KOLOR WL DL+CZESANIE,20251210
0468,3574,05,MASKA+ AMP +BOS,20251210
0468,3608,05,DOP£ATA LOREAL,20251210
0468,3354,05,PASEMKA WL SR+CZES,20251210
0474,3346,05,KOLOR WL DL+CZESANIE,20251210
0474,3652,05,STRZ DO PAKIETU,20251210
0474,3574,05,MASKA+ AMP +BOS,20251210
0475,3355,05,PASEMKA WL DL+CZES,20251210
0476,3353,05,PASEMKA WL KR+CZES,20251210
0476,3652,05,STRZ DO PAKIETU,20251210
0477,3344,05,KOLOR WL KR+ CZESANIE,20251210
0478,3337,05,PAKIET  PAN,20251210
0479,3335,05,PAKIET  WL SR,20251210
0480,3345,05,KOLOR WL SR+CZESANIE,20251210
0480,3574,05,MASKA+ AMP +BOS,20251210
0480,3608,05,DOP£ATA LOREAL,20251210
0481,3346,05,KOLOR WL DL+CZESANIE,20251210
0481,3574,05,MASKA+ AMP +BOS,20251210
0481,3608,05,DOP£ATA LOREAL,20251210
0482,3332,05,PAKIET  WL SR,20251211
0483,3555,05,PROM.W GODZ 7-13 PANI,20251211
0484,3346,05,KOLOR WL DL+CZESANIE,20251211
0485,3333,05,PAKIET WL DL,20251211
0486,3555,05,PROM.W GODZ 7-13 PANI,20251211
0487,3346,05,KOLOR WL DL+CZESANIE,20251211
0489,3333,05,PAKIET WL DL,20251211
0490,3333,05,PAKIET WL DL,20251211
0491,3555,05,PROM.W GODZ 7-13 PANI,20251211
0492,3555,05,PROM.W GODZ 7-13 PANI,20251211
0493,3337,05,PAKIET  PAN,20251211
0494,3555,05,PROM.W GODZ 7-13 PANI,20251211
0495,3332,05,PAKIET  WL SR,20251211
0496,3332,05,PAKIET  WL SR,20251211
0497,3337,05,PAKIET  PAN,20251211
0498,3346,05,KOLOR WL DL+CZESANIE,20251211
0499,3333,05,PAKIET WL DL,20251211
0500,3337,05,PAKIET  PAN,20251211
0501,3555,05,PROM.W GODZ 7-13 PANI,20251211
0502,3333,05,PAKIET WL DL,20251211
0503,3333,05,PAKIET WL DL,20251211
0504,3555,05,PROM.W GODZ 7-13 PANI,20251211
0505,3337,05,PAKIET  PAN,20251211
0509,3335,05,PAKIET  WL SR,20251211
0510,3345,05,KOLOR WL SR+CZESANIE,20251211
0511,3338,05,PAKIET STUDENTKA,20251211
0512,3335,05,PAKIET  WL SR,20251211
0513,3459,05,PASEMKA + 1 KOLOR WL.DL,20251211
0514,3343,05,DZIEWCZYNKA DO 18 LAT,20251211
0515,3332,05,PAKIET  WL SR,20251211
0516,3332,05,PAKIET  WL SR,20251211
0517,3335,05,PAKIET  WL SR,20251211
0518,3337,05,PAKIET  PAN,20251211
0519,3335,05,PAKIET  WL SR,20251211
0520,3346,05,KOLOR WL DL+CZESANIE,20251211
0521,3332,05,PAKIET  WL SR,20251211
0522,3335,05,PAKIET  WL SR,20251211
0523,3331,05,PAKIET  WL KR,20251211
0524,3341,05,CHLOPIEC NAST. DO 18LAT,20251211
0525,3348,05,BALEYAGE WL SR ODB+CZES,20251211
0526,3335,05,PAKIET  WL SR,20251211
0527,3348,05,BALEYAGE WL SR ODB+CZES,20251211
0527,3574,05,MASKA+ AMP +BOS,20251211
0528,3345,05,KOLOR WL SR+CZESANIE,20251211
0528,3652,05,STRZ DO PAKIETU,20251211
0529,3339,05,PAKIET STUDENT,20251211
0530,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251211
0531,3335,05,PAKIET  WL SR,20251211
0532,3332,05,PAKIET  WL SR,20251211
0533,3343,05,DZIEWCZYNKA DO 18 LAT,20251211
0534,3346,05,KOLOR WL DL+CZESANIE,20251211
0534,3608,05,DOP£ATA LOREAL,20251211
0535,3344,05,KOLOR WL KR+ CZESANIE,20251211
0536,3345,05,KOLOR WL SR+CZESANIE,20251211
0537,3335,05,PAKIET  WL SR,20251211
0538,3346,05,KOLOR WL DL+CZESANIE,20251211
0539,3332,05,PAKIET  WL SR,20251212
0540,3555,05,PROM.W GODZ 7-13 PANI,20251212
0541,3332,05,PAKIET  WL SR,20251212
0542,3555,05,PROM.W GODZ 7-13 PANI,20251212
0543,3346,05,KOLOR WL DL+CZESANIE,20251212
0544,3555,05,PROM.W GODZ 7-13 PANI,20251212
0545,3555,05,PROM.W GODZ 7-13 PANI,20251212
0546,3555,05,PROM.W GODZ 7-13 PANI,20251212
0547,3332,05,PAKIET  WL SR,20251212
0548,3555,05,PROM.W GODZ 7-13 PANI,20251212
0549,3362,05,CZES. WL.PRZEDLUZANYCH,20251212
0550,3345,05,KOLOR WL SR+CZESANIE,20251212
0551,3555,05,PROM.W GODZ 7-13 PANI,20251212
0552,3332,05,PAKIET  WL SR,20251212
0555,3337,05,PAKIET  PAN,20251212
0556,3333,05,PAKIET WL DL,20251212
0559,3340,05,CHLOPIEC DO 6LAT,20251212
0560,3337,05,PAKIET  PAN,20251212
0561,3340,05,CHLOPIEC DO 6LAT,20251212
0562,3340,05,CHLOPIEC DO 6LAT,20251212
0563,3337,05,PAKIET  PAN,20251212
0564,3333,05,PAKIET WL DL,20251212
0566,3335,05,PAKIET  WL SR,20251212
0567,3337,05,PAKIET  PAN,20251212
0568,3337,05,PAKIET  PAN,20251212
0569,3334,05,PAKIET WL KR,20251212
0570,3348,05,BALEYAGE WL SR ODB+CZES,20251212
0570,3652,05,STRZ DO PAKIETU,20251212
0573,3345,05,KOLOR WL SR+CZESANIE,20251212
0574,3345,05,KOLOR WL SR+CZESANIE,20251212
0577,3336,05,PAKIET  WL DL,20251212
0578,3333,05,PAKIET WL DL,20251212
0579,3636,05,PROMOCJA MAN+PEDI+HYBRYDA+ZDJ,20251212
0580,3345,05,KOLOR WL SR+CZESANIE,20251212
0581,3346,05,KOLOR WL DL+CZESANIE,20251212
0582,3459,05,PASEMKA + 1 KOLOR WL.DL,20251212
0584,3334,05,PAKIET WL KR,20251212
0585,3335,05,PAKIET  WL SR,20251212
0586,3338,05,PAKIET STUDENTKA,20251212
0587,3334,05,PAKIET WL KR,20251212
0588,3335,05,PAKIET  WL SR,20251212
0589,3333,05,PAKIET WL DL,20251212
0590,3345,05,KOLOR WL SR+CZESANIE,20251212
0591,3333,05,PAKIET WL DL,20251212
0592,3457,05,PASEMKA +1 KOLOR WL.KR,20251212
0593,3459,05,PASEMKA + 1 KOLOR WL.DL,20251212
0594,3343,05,DZIEWCZYNKA DO 18 LAT,20251212
0595,3339,05,PAKIET STUDENT,20251212
0596,3336,05,PAKIET  WL DL,20251212
0597,3457,05,PASEMKA +1 KOLOR WL.KR,20251212
0599,3345,05,KOLOR WL SR+CZESANIE,20251212
0600,3335,05,PAKIET  WL SR,20251212
0601,3334,05,PAKIET WL KR,20251212
0602,3341,05,CHLOPIEC NAST. DO 18LAT,20251212
0603,3335,05,PAKIET  WL SR,20251212
0604,3337,05,PAKIET  PAN,20251212
0605,3355,05,PASEMKA WL DL+CZES,20251213
0606,3333,05,PAKIET WL DL,20251213
0607,3336,05,PAKIET  WL DL,20251213
0608,3331,05,PAKIET  WL KR,20251213
0609,3333,05,PAKIET WL DL,20251213
0611,3340,05,CHLOPIEC DO 6LAT,20251213
0612,3335,05,PAKIET  WL SR,20251213
0613,3337,05,PAKIET  PAN,20251213
0614,3334,05,PAKIET WL KR,20251213
0615,3340,05,CHLOPIEC DO 6LAT,20251213
0616,3458,05,PASEMKA + 1 KOLOR WL.SR,20251213
0618,3340,05,CHLOPIEC DO 6LAT,20251213
0619,3333,05,PAKIET WL DL,20251213
0620,3334,05,PAKIET WL KR,20251213
0621,3333,05,PAKIET WL DL,20251213
0626,3333,05,PAKIET WL DL,20251213
0627,3335,05,PAKIET  WL SR,20251213
0628,3333,05,PAKIET WL DL,20251213
0629,3333,05,PAKIET WL DL,20251213
0630,3334,05,PAKIET WL KR,20251213
0631,3334,05,PAKIET WL KR,20251213
0632,3333,05,PAKIET WL DL,20251213
0633,3333,05,PAKIET WL DL,20251213
0634,3340,05,CHLOPIEC DO 6LAT,20251213
0635,3333,05,PAKIET WL DL,20251213
0637,3343,05,DZIEWCZYNKA DO 18 LAT,20251213
0638,3458,05,PASEMKA + 1 KOLOR WL.SR,20251213
0639,3346,05,KOLOR WL DL+CZESANIE,20251213
0640,3341,05,CHLOPIEC NAST. DO 18LAT,20251213
0641,3353,05,PASEMKA WL KR+CZES,20251213
0642,3346,05,KOLOR WL DL+CZESANIE,20251213
0643,3344,05,KOLOR WL KR+ CZESANIE,20251213
0644,3333,05,PAKIET WL DL,20251213
0645,3343,05,DZIEWCZYNKA DO 18 LAT,20251213
0646,3346,05,KOLOR WL DL+CZESANIE,20251213
0647,3360,05,KOLOR Z BALEYAGE WL. SR,20251213
0648,3345,05,KOLOR WL SR+CZESANIE,20251213
0649,3354,05,PASEMKA WL SR+CZES,20251213
0649,3652,05,STRZ DO PAKIETU,20251213
0650,3337,05,PAKIET  PAN,20251213
0651,3333,05,PAKIET WL DL,20251213
0653,3345,05,KOLOR WL SR+CZESANIE,20251213
0654,3343,05,DZIEWCZYNKA DO 18 LAT,20251213
0655,3345,05,KOLOR WL SR+CZESANIE,20251213
0657,3336,05,PAKIET  WL DL,20251214
0658,3346,05,KOLOR WL DL+CZESANIE,20251214
0659,3331,05,PAKIET  WL KR,20251214
0660,3336,05,PAKIET  WL DL,20251214
0660,3435,05,PAKIET DIAMENT,20251214
0661,3459,05,PASEMKA + 1 KOLOR WL.DL,20251214
0662,3345,05,KOLOR WL SR+CZESANIE,20251214
0663,3458,05,PASEMKA + 1 KOLOR WL.SR,20251214
0664,3344,05,KOLOR WL KR+ CZESANIE,20251214
0666,3331,05,PAKIET  WL KR,20251214
0667,3337,05,PAKIET  PAN,20251214
0668,3337,05,PAKIET  PAN,20251214
0669,3337,05,PAKIET  PAN,20251214
0670,3331,05,PAKIET  WL KR,20251214
0671,3333,05,PAKIET WL DL,20251214
0672,3335,05,PAKIET  WL SR,20251214
0673,3336,05,PAKIET  WL DL,20251214
0674,3331,05,PAKIET  WL KR,20251214
0675,3332,05,PAKIET  WL SR,20251214
0676,3336,05,PAKIET  WL DL,20251214
0677,3332,05,PAKIET  WL SR,20251214
0678,3337,05,PAKIET  PAN,20251214
0679,3345,05,KOLOR WL SR+CZESANIE,20251214
0680,3340,05,CHLOPIEC DO 6LAT,20251214
0681,3336,05,PAKIET  WL DL,20251214
0682,3340,05,CHLOPIEC DO 6LAT,20251214
0683,3344,05,KOLOR WL KR+ CZESANIE,20251214
0684,3332,05,PAKIET  WL SR,20251214
0685,3337,05,PAKIET  PAN,20251214
0687,3346,05,KOLOR WL DL+CZESANIE,20251214
0688,3336,05,PAKIET  WL DL,20251214
0690,3332,05,PAKIET  WL SR,20251215
0690,3574,05,MASKA+ AMP +BOS,20251215
0691,3332,05,PAKIET  WL SR,20251215
0692,3332,05,PAKIET  WL SR,20251215
0693,3332,05,PAKIET  WL SR,20251215
0694,3332,05,PAKIET  WL SR,20251215
0695,3332,05,PAKIET  WL SR,20251215
0696,3555,05,PROM.W GODZ 7-13 PANI,20251215
0698,3555,05,PROM.W GODZ 7-13 PANI,20251215
0699,3345,05,KOLOR WL SR+CZESANIE,20251215
0699,3652,05,STRZ DO PAKIETU,20251215
0700,3332,05,PAKIET  WL SR,20251215
0700,3574,05,MASKA+ AMP +BOS,20251215
0701,3346,05,KOLOR WL DL+CZESANIE,20251215
0702,3555,05,PROM.W GODZ 7-13 PANI,20251215
0703,3555,05,PROM.W GODZ 7-13 PANI,20251215
0704,3337,05,PAKIET  PAN,20251215
0705,3555,05,PROM.W GODZ 7-13 PANI,20251215
0706,3341,05,CHLOPIEC NAST. DO 18LAT,20251215
0707,3346,05,KOLOR WL DL+CZESANIE,20251215
0708,3335,05,PAKIET  WL SR,20251215
0709,3555,05,PROM.W GODZ 7-13 PANI,20251215
0710,3335,05,PAKIET  WL SR,20251215
0711,3337,05,PAKIET  PAN,20251215
0712,3344,05,KOLOR WL KR+ CZESANIE,20251215
0714,3335,05,PAKIET  WL SR,20251215
0715,3345,05,KOLOR WL SR+CZESANIE,20251215
0715,3652,05,STRZ DO PAKIETU,20251215
0716,3345,05,KOLOR WL SR+CZESANIE,20251215
0717,3344,05,KOLOR WL KR+ CZESANIE,20251215
0718,3345,05,KOLOR WL SR+CZESANIE,20251215
0721,3335,05,PAKIET  WL SR,20251215
0722,3457,05,PASEMKA +1 KOLOR WL.KR,20251215
0723,3482,05,3D PAS+ 2 KOLORY WL.DL,20251215
0724,3608,05,DOP£ATA LOREAL,20251215
0725,3341,05,CHLOPIEC NAST. DO 18LAT,20251215
0726,3333,05,PAKIET WL DL,20251215
0727,3337,05,PAKIET  PAN,20251215
0728,3334,05,PAKIET WL KR,20251215
0729,3338,05,PAKIET STUDENTKA,20251215
0730,3345,05,KOLOR WL SR+CZESANIE,20251215
0731,3345,05,KOLOR WL SR+CZESANIE,20251215
0732,3335,05,PAKIET  WL SR,20251215
0733,3337,05,PAKIET  PAN,20251215
0734,3337,05,PAKIET  PAN,20251215
0735,3346,05,KOLOR WL DL+CZESANIE,20251215
0736,3337,05,PAKIET  PAN,20251215
0737,3336,05,PAKIET  WL DL,20251215
0738,3346,05,KOLOR WL DL+CZESANIE,20251215
0739,3336,05,PAKIET  WL DL,20251215
0740,3346,05,KOLOR WL DL+CZESANIE,20251215
0741,3346,05,KOLOR WL DL+CZESANIE,20251215
0742,3344,05,KOLOR WL KR+ CZESANIE,20251215
0743,3343,05,DZIEWCZYNKA DO 18 LAT,20251215
0744,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251215
0745,3337,05,PAKIET  PAN,20251215
0746,3341,05,CHLOPIEC NAST. DO 18LAT,20251215
0747,3337,05,PAKIET  PAN,20251215
0748,3336,05,PAKIET  WL DL,20251215
0749,3332,05,PAKIET  WL SR,20251215
0750,3334,05,PAKIET WL KR,20251215
0751,3331,05,PAKIET  WL KR,20251215
0752,3555,05,PROM.W GODZ 7-13 PANI,20251216
0753,3332,05,PAKIET  WL SR,20251216
0754,3555,05,PROM.W GODZ 7-13 PANI,20251216
0755,3332,05,PAKIET  WL SR,20251216
0756,3346,05,KOLOR WL DL+CZESANIE,20251216
0757,3555,05,PROM.W GODZ 7-13 PANI,20251216
0758,3346,05,KOLOR WL DL+CZESANIE,20251216
0758,3608,05,DOP£ATA LOREAL,20251216
0759,3555,05,PROM.W GODZ 7-13 PANI,20251216
0760,3332,05,PAKIET  WL SR,20251216
0761,3364,05,CZESANIE ASYSTENT,20251216
0762,3344,05,KOLOR WL KR+ CZESANIE,20251216
0763,3555,05,PROM.W GODZ 7-13 PANI,20251216
0765,3555,05,PROM.W GODZ 7-13 PANI,20251216
0766,3383,05,TRWALA ORGAN KR,20251216
0769,3361,05,KOLOR Z BALEYAGE WL. DL,20251216
0769,3574,05,MASKA+ AMP +BOS,20251216
0770,3346,05,KOLOR WL DL+CZESANIE,20251216
0772,3555,05,PROM.W GODZ 7-13 PANI,20251216
0773,3555,05,PROM.W GODZ 7-13 PANI,20251216
0774,3333,05,PAKIET WL DL,20251216
0775,3337,05,PAKIET  PAN,20251216
0776,3341,05,CHLOPIEC NAST. DO 18LAT,20251216
0777,3337,05,PAKIET  PAN,20251216
0778,3335,05,PAKIET  WL SR,20251216
0779,3337,05,PAKIET  PAN,20251216
0780,3340,05,CHLOPIEC DO 6LAT,20251216
0782,3337,05,PAKIET  PAN,20251216
0783,3335,05,PAKIET  WL SR,20251216
0784,3336,05,PAKIET  WL DL,20251216
0785,3345,05,KOLOR WL SR+CZESANIE,20251216
0787,3335,05,PAKIET  WL SR,20251216
0788,3337,05,PAKIET  PAN,20251216
0789,3336,05,PAKIET  WL DL,20251216
0790,3336,05,PAKIET  WL DL,20251216
0791,3337,05,PAKIET  PAN,20251216
0792,3337,05,PAKIET  PAN,20251216
0793,3335,05,PAKIET  WL SR,20251216
0794,3346,05,KOLOR WL DL+CZESANIE,20251216
0795,3346,05,KOLOR WL DL+CZESANIE,20251216
0797,3335,05,PAKIET  WL SR,20251216
0799,3337,05,PAKIET  PAN,20251216
0800,3337,05,PAKIET  PAN,20251216
0802,3362,05,CZES. WL.PRZEDLUZANYCH SR,20251216
0803,3555,05,PROM.W GODZ 7-13 PANI,20251216
0804,3333,05,PAKIET WL DL,20251216
0805,3346,05,KOLOR WL DL+CZESANIE,20251217
0806,3555,05,PROM.W GODZ 7-13 PANI,20251217
0807,3344,05,KOLOR WL KR+ CZESANIE,20251217
0808,3555,05,PROM.W GODZ 7-13 PANI,20251217
0809,3555,05,PROM.W GODZ 7-13 PANI,20251217
0810,3555,05,PROM.W GODZ 7-13 PANI,20251217
0811,3555,05,PROM.W GODZ 7-13 PANI,20251217
0812,3555,05,PROM.W GODZ 7-13 PANI,20251217
0813,3337,05,PAKIET  PAN,20251217
0814,3362,05,CZES. WL.PRZEDLUZANYCH SR,20251217
0815,3337,05,PAKIET  PAN,20251217
0816,3364,05,CZESANIE ASYSTENT,20251217
0817,3364,05,CZESANIE ASYSTENT,20251217
0818,3337,05,PAKIET  PAN,20251217
0819,3332,05,PAKIET  WL SR,20251217
0820,3555,05,PROM.W GODZ 7-13 PANI,20251217
0821,3555,05,PROM.W GODZ 7-13 PANI,20251217
0821,3574,05,MASKA+ AMP +BOS,20251217
0822,3555,05,PROM.W GODZ 7-13 PANI,20251217
0823,3337,05,PAKIET  PAN,20251217
0824,3555,05,PROM.W GODZ 7-13 PANI,20251217
0825,3555,05,PROM.W GODZ 7-13 PANI,20251217
0826,3555,05,PROM.W GODZ 7-13 PANI,20251217
0827,3364,05,CZESANIE ASYSTENT,20251217
0828,3555,05,PROM.W GODZ 7-13 PANI,20251217
0829,3345,05,KOLOR WL SR+CZESANIE,20251217
0830,3555,05,PROM.W GODZ 7-13 PANI,20251217
0831,3555,05,PROM.W GODZ 7-13 PANI,20251217
0832,3555,05,PROM.W GODZ 7-13 PANI,20251217
0833,3335,05,PAKIET  WL SR,20251217
0835,3333,05,PAKIET WL DL,20251217
0836,3335,05,PAKIET  WL SR,20251217
0837,3337,05,PAKIET  PAN,20251217
0838,3334,05,PAKIET WL KR,20251217
0839,3333,05,PAKIET WL DL,20251217
0840,3335,05,PAKIET  WL SR,20251217
0841,3364,05,CZESANIE ASYSTENT,20251217
0842,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251217
0843,3335,05,PAKIET  WL SR,20251217
0849,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251217
0850,3384,05,TRWALA ORGAN SR,20251217
0852,3334,05,PAKIET WL KR,20251217
0854,3345,05,KOLOR WL SR+CZESANIE,20251217
0855,3346,05,KOLOR WL DL+CZESANIE,20251217
0855,3652,05,STRZ DO PAKIETU,20251217
0855,3608,05,DOP£ATA LOREAL,20251217
0856,3346,05,KOLOR WL DL+CZESANIE,20251217
0857,3345,05,KOLOR WL SR+CZESANIE,20251217
0857,3652,05,STRZ DO PAKIETU,20251217
0858,3341,05,CHLOPIEC NAST. DO 18LAT,20251217
0860,3361,05,KOLOR Z BALEYAGE WL. DL,20251217
0861,3345,05,KOLOR WL SR+CZESANIE,20251217
0862,3349,05,BALEYAGE WL DL ODB+CZES,20251217
0864,3338,05,PAKIET STUDENTKA,20251217
0865,3357,05,BAL 2 KOL WL SR,20251217
0867,3333,05,PAKIET WL DL,20251217
0868,3333,05,PAKIET WL DL,20251217
0869,3459,05,PASEMKA + 1 KOLOR WL.DL,20251217
0870,3336,05,PAKIET  WL DL,20251217
0871,3336,05,PAKIET  WL DL,20251217
0873,3459,05,PASEMKA + 1 KOLOR WL.DL,20251217
0874,3345,05,KOLOR WL SR+CZESANIE,20251217
0874,3652,05,STRZ DO PAKIETU,20251217
0875,3346,05,KOLOR WL DL+CZESANIE,20251217
0876,3555,05,PROM.W GODZ 7-13 PANI,20251218
0877,3555,05,PROM.W GODZ 7-13 PANI,20251218
0878,3555,05,PROM.W GODZ 7-13 PANI,20251218
0879,3333,05,PAKIET WL DL,20251218
0880,3341,05,CHLOPIEC NAST. DO 18LAT,20251218
0881,3555,05,PROM.W GODZ 7-13 PANI,20251218
0884,3333,05,PAKIET WL DL,20251218
0885,3345,05,KOLOR WL SR+CZESANIE,20251218
0885,3608,05,DOP£ATA LOREAL,20251218
0886,3333,05,PAKIET WL DL,20251218
0887,3555,05,PROM.W GODZ 7-13 PANI,20251218
0889,3346,05,KOLOR WL DL+CZESANIE,20251218
0890,3346,05,KOLOR WL DL+CZESANIE,20251218
0891,3337,05,PAKIET  PAN,20251218
0893,3336,05,PAKIET  WL DL,20251218
0894,3337,05,PAKIET  PAN,20251218
0895,3364,05,CZESANIE ASYSTENT,20251218
0896,3340,05,CHLOPIEC DO 6LAT,20251218
0897,3345,05,KOLOR WL SR+CZESANIE,20251218
0898,3345,05,KOLOR WL SR+CZESANIE,20251218
0899,3332,05,PAKIET  WL SR,20251218
0900,3361,05,KOLOR Z BALEYAGE WL. DL,20251218
0901,3345,05,KOLOR WL SR+CZESANIE,20251218
0901,3652,05,STRZ DO PAKIETU,20251218
0902,3345,05,KOLOR WL SR+CZESANIE,20251218
0902,3652,05,STRZ DO PAKIETU,20251218
0903,3345,05,KOLOR WL SR+CZESANIE,20251218
0903,3652,05,STRZ DO PAKIETU,20251218
0904,3332,05,PAKIET  WL SR,20251218
0905,3337,05,PAKIET  PAN,20251218
0906,3346,05,KOLOR WL DL+CZESANIE,20251218
0907,3345,05,KOLOR WL SR+CZESANIE,20251218
0908,3335,05,PAKIET  WL SR,20251218
0909,3335,05,PAKIET  WL SR,20251218
0910,3346,05,KOLOR WL DL+CZESANIE,20251218
0911,3332,05,PAKIET  WL SR,20251218
0912,3482,05,3D PAS+ 2 KOLORY WL.DL,20251218
0913,3335,05,PAKIET  WL SR,20251218
0914,3346,05,KOLOR WL DL+CZESANIE,20251218
0914,3608,05,DOP£ATA LOREAL,20251218
0915,3337,05,PAKIET  PAN,20251218
0916,3335,05,PAKIET  WL SR,20251218
0917,3345,05,KOLOR WL SR+CZESANIE,20251218
0918,3364,05,CZESANIE ASYSTENT,20251218
0919,3337,05,PAKIET  PAN,20251218
0920,3364,05,CZESANIE ASYSTENT,20251218
0921,3337,05,PAKIET  PAN,20251218
0922,3337,05,PAKIET  PAN,20251218
0923,3346,05,KOLOR WL DL+CZESANIE,20251218
0924,3435,05,PAKIET DIAMENT,20251218
0924,3335,05,PAKIET  WL SR,20251218
0928,3338,05,PAKIET STUDENTKA,20251218
0929,3337,05,PAKIET  PAN,20251218
0930,3435,05,PAKIET DIAMENT,20251218
0930,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251218
0931,3345,05,KOLOR WL SR+CZESANIE,20251218
0932,3555,05,PROM.W GODZ 7-13 PANI,20251219
0933,3555,05,PROM.W GODZ 7-13 PANI,20251219
0934,3555,05,PROM.W GODZ 7-13 PANI,20251219
0935,3337,05,PAKIET  PAN,20251219
0936,3555,05,PROM.W GODZ 7-13 PANI,20251219
0937,3345,05,KOLOR WL SR+CZESANIE,20251219
0938,3555,05,PROM.W GODZ 7-13 PANI,20251219
0946,3333,05,PAKIET WL DL,20251219
0947,3333,05,PAKIET WL DL,20251219
0948,3336,05,PAKIET  WL DL,20251219
0948,3574,05,MASKA+ AMP +BOS,20251219
0949,3336,05,PAKIET  WL DL,20251219
0950,3336,05,PAKIET  WL DL,20251219
0951,3340,05,CHLOPIEC DO 6LAT,20251219
0952,3336,05,PAKIET  WL DL,20251219
0953,3336,05,PAKIET  WL DL,20251219
0954,3333,05,PAKIET WL DL,20251219
0955,3337,05,PAKIET  PAN,20251219
0956,3337,05,PAKIET  PAN,20251219
0957,3555,05,PROM.W GODZ 7-13 PANI,20251219
0958,3337,05,PAKIET  PAN,20251219
0959,3333,05,PAKIET WL DL,20251219
0960,3344,05,KOLOR WL KR+ CZESANIE,20251219
0961,3555,05,PROM.W GODZ 7-13 PANI,20251219
0962,3338,05,PAKIET STUDENTKA,20251219
0963,3340,05,CHLOPIEC DO 6LAT,20251219
0964,3555,05,PROM.W GODZ 7-13 PANI,20251219
0965,3333,05,PAKIET WL DL,20251219
0966,3337,05,PAKIET  PAN,20251219
0967,3340,05,CHLOPIEC DO 6LAT,20251219
0968,3333,05,PAKIET WL DL,20251219
0969,3337,05,PAKIET  PAN,20251219
0970,3338,05,PAKIET STUDENTKA,20251219
0971,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20251219
0972,3555,05,PROM.W GODZ 7-13 PANI,20251219
0973,3335,05,PAKIET  WL SR,20251219
0974,3339,05,PAKIET STUDENT,20251219
0975,3337,05,PAKIET  PAN,20251219
0976,3339,05,PAKIET STUDENT,20251219
0977,3335,05,PAKIET  WL SR,20251219
0978,3336,05,PAKIET  WL DL,20251219
0979,3335,05,PAKIET  WL SR,20251219
0980,3555,05,PROM.W GODZ 7-13 PANI,20251219
0981,3346,05,KOLOR WL DL+CZESANIE,20251219
0982,3345,05,KOLOR WL SR+CZESANIE,20251219
0983,3345,05,KOLOR WL SR+CZESANIE,20251219
0983,3574,05,MASKA+ AMP +BOS,20251219
0984,3346,05,KOLOR WL DL+CZESANIE,20251219
0984,3652,05,STRZ DO PAKIETU,20251219
0985,3333,05,PAKIET WL DL,20251219
0986,3346,05,KOLOR WL DL+CZESANIE,20251219
0987,3337,05,PAKIET  PAN,20251219
0988,3335,05,PAKIET  WL SR,20251219
0989,3340,05,CHLOPIEC DO 6LAT,20251219
0990,3340,05,CHLOPIEC DO 6LAT,20251219
0991,3336,05,PAKIET  WL DL,20251219
0992,3333,05,PAKIET WL DL,20251219
0993,3335,05,PAKIET  WL SR,20251219
0994,3337,05,PAKIET  PAN,20251219
0995,3346,05,KOLOR WL DL+CZESANIE,20251219
0996,3361,05,KOLOR Z BALEYAGE WL. DL,20251219
0996,3608,05,DOP£ATA LOREAL,20251219
0997,3345,05,KOLOR WL SR+CZESANIE,20251219
0998,3346,05,KOLOR WL DL+CZESANIE,20251219
0999,3360,05,KOLOR Z BALEYAGE WL. SR,20251219
1000,3346,05,KOLOR WL DL+CZESANIE,20251219
1001,3355,05,PASEMKA WL DL+CZES,20251219
1002,3346,05,KOLOR WL DL+CZESANIE,20251219
1003,3335,05,PAKIET  WL SR,20251219
1004,3346,05,KOLOR WL DL+CZESANIE,20251219
1004,3652,05,STRZ DO PAKIETU,20251219
1005,3346,05,KOLOR WL DL+CZESANIE,20251219
1006,3458,05,PASEMKA + 1 KOLOR WL.SR,20251219
1007,3344,05,KOLOR WL KR+ CZESANIE,20251219
1008,3346,05,KOLOR WL DL+CZESANIE,20251219
1009,3481,05,3D PAS+2 KOLORY SR,20251219
1010,3458,05,PASEMKA + 1 KOLOR WL.SR,20251219
1011,3459,05,PASEMKA + 1 KOLOR WL.DL,20251219
1012,3346,05,KOLOR WL DL+CZESANIE,20251219
1024,3333,05,PAKIET WL DL,20251219
1025,3337,05,PAKIET  PAN,20251219
1026,3337,05,PAKIET  PAN,20251219
1028,3458,05,PASEMKA + 1 KOLOR WL.SR,20251219
1028,3608,05,DOP£ATA LOREAL,20251219
1029,3335,05,PAKIET  WL SR,20251219
1030,3337,05,PAKIET  PAN,20251219
1032,3332,05,PAKIET  WL SR,20251220
1033,3335,05,PAKIET  WL SR,20251220
1034,3346,05,KOLOR WL DL+CZESANIE,20251220
1035,3346,05,KOLOR WL DL+CZESANIE,20251220
1036,3344,05,KOLOR WL KR+ CZESANIE,20251220
1037,3335,05,PAKIET  WL SR,20251220
1038,3335,05,PAKIET  WL SR,20251220
1039,3344,05,KOLOR WL KR+ CZESANIE,20251220
